INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-06-04T14:00:00-00:00,2025-06-04T15:00:00-00:00,2025-06-04,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.65751,28
2025-06-04T07:00:00-00:00,2025-06-04T08:00:00-00:00,2025-06-04,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,38.09388,28
2025-06-04T15:00:00-00:00,2025-06-04T16:00:00-00:00,2025-06-04,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,25.41249,28
2025-06-04T12:00:00-00:00,2025-06-04T13:00:00-00:00,2025-06-04,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,38.52846,28
2025-06-05T02:00:00-00:00,2025-06-05T03:00:00-00:00,2025-06-04,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,52.12079,28
2025-06-04T23:00:00-00:00,2025-06-05T00:00:00-00:00,2025-06-04,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.36267,28
2025-06-04T19:00:00-00:00,2025-06-04T20:00:00-00:00,2025-06-04,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,22.94866,28
2025-06-04T10:00:00-00:00,2025-06-04T11:00:00-00:00,2025-06-04,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.12432,28
2025-06-04T09:00:00-00:00,2025-06-04T10:00:00-00:00,2025-06-04,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.79718,28
2025-06-04T08:00:00-00:00,2025-06-04T09:00:00-00:00,2025-06-04,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,38.15269,28
2025-06-05T01:00:00-00:00,2025-06-05T02:00:00-00:00,2025-06-04,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,43.92209,28
2025-06-04T20:00:00-00:00,2025-06-04T21:00:00-00:00,2025-06-04,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,23.61204,28
2025-06-05T00:00:00-00:00,2025-06-05T01:00:00-00:00,2025-06-04,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,30.77522,28
2025-06-04T22:00:00-00:00,2025-06-04T23:00:00-00:00,2025-06-04,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,26.3539,28
2025-06-04T18:00:00-00:00,2025-06-04T19:00:00-00:00,2025-06-04,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,23.9863,28
2025-06-04T13:00:00-00:00,2025-06-04T14:00:00-00:00,2025-06-04,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,39.40096,28
2025-06-04T16:00:00-00:00,2025-06-04T17:00:00-00:00,2025-06-04,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,24.83487,28
2025-06-04T17:00:00-00:00,2025-06-04T18:00:00-00:00,2025-06-04,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,24.44686,28
2025-06-04T11:00:00-00:00,2025-06-04T12:00:00-00:00,2025-06-04,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.46257,28
2025-06-05T06:00:00-00:00,2025-06-05T07:00:00-00:00,2025-06-04,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,41.25611,28
2025-06-05T05:00:00-00:00,2025-06-05T06:00:00-00:00,2025-06-04,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,42.1402,28
2025-06-04T21:00:00-00:00,2025-06-04T22:00:00-00:00,2025-06-04,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,23.87204,28
2025-06-05T04:00:00-00:00,2025-06-05T05:00:00-00:00,2025-06-04,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,47.30745,28
2025-06-04T14:00:00-00:00,2025-06-04T15:00:00-00:00,2025-06-04,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.21416,29
2025-06-05T06:00:00-00:00,2025-06-05T07:00:00-00:00,2025-06-04,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.55696,29
2025-06-04T09:00:00-00:00,2025-06-04T10:00:00-00:00,2025-06-04,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.52264,29
2025-06-05T02:00:00-00:00,2025-06-05T03:00:00-00:00,2025-06-04,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.62096,29
2025-06-04T07:00:00-00:00,2025-06-04T08:00:00-00:00,2025-06-04,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.49141,29
2025-06-04T10:00:00-00:00,2025-06-04T11:00:00-00:00,2025-06-04,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.53389,29
2025-06-04T08:00:00-00:00,2025-06-04T09:00:00-00:00,2025-06-04,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.52651,29
2025-06-04T16:00:00-00:00,2025-06-04T17:00:00-00:00,2025-06-04,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,29
2025-06-04T17:00:00-00:00,2025-06-04T18:00:00-00:00,2025-06-04,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.76262,29
2025-06-04T19:00:00-00:00,2025-06-04T20:00:00-00:00,2025-06-04,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,29
2025-06-04T15:00:00-00:00,2025-06-04T16:00:00-00:00,2025-06-04,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,29
2025-06-04T18:00:00-00:00,2025-06-04T19:00:00-00:00,2025-06-04,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,29
2025-06-04T22:00:00-00:00,2025-06-04T23:00:00-00:00,2025-06-04,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,29
2025-06-04T23:00:00-00:00,2025-06-05T00:00:00-00:00,2025-06-04,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,29
2025-06-04T13:00:00-00:00,2025-06-04T14:00:00-00:00,2025-06-04,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.04807,29
2025-06-05T03:00:00-00:00,2025-06-05T04:00:00-00:00,2025-06-04,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.2895,29
2025-06-04T12:00:00-00:00,2025-06-04T13:00:00-00:00,2025-06-04,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.59719,29
2025-06-05T01:00:00-00:00,2025-06-05T02:00:00-00:00,2025-06-04,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.98967,29
2025-06-05T05:00:00-00:00,2025-06-05T06:00:00-00:00,2025-06-04,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.69953,29
2025-06-04T11:00:00-00:00,2025-06-04T12:00:00-00:00,2025-06-04,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.51421,29
2025-06-04T20:00:00-00:00,2025-06-04T21:00:00-00:00,2025-06-04,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,29
2025-06-04T21:00:00-00:00,2025-06-04T22:00:00-00:00,2025-06-04,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,29
2025-06-05T00:00:00-00:00,2025-06-05T01:00:00-00:00,2025-06-04,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.03424,29
2025-06-05T04:00:00-00:00,2025-06-05T05:00:00-00:00,2025-06-04,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.00765,29
2025-06-04T12:00:00-00:00,2025-06-04T13:00:00-00:00,2025-06-04,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T11:00:00-00:00,2025-06-04T12:00:00-00:00,2025-06-04,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-05T06:00:00-00:00,2025-06-05T07:00:00-00:00,2025-06-04,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-05T00:00:00-00:00,2025-06-05T01:00:00-00:00,2025-06-04,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-05T02:00:00-00:00,2025-06-05T03:00:00-00:00,2025-06-04,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-05T04:00:00-00:00,2025-06-05T05:00:00-00:00,2025-06-04,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T15:00:00-00:00,2025-06-04T16:00:00-00:00,2025-06-04,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T19:00:00-00:00,2025-06-04T20:00:00-00:00,2025-06-04,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T22:00:00-00:00,2025-06-04T23:00:00-00:00,2025-06-04,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T23:00:00-00:00,2025-06-05T00:00:00-00:00,2025-06-04,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-05T01:00:00-00:00,2025-06-05T02:00:00-00:00,2025-06-04,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T09:00:00-00:00,2025-06-04T10:00:00-00:00,2025-06-04,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T17:00:00-00:00,2025-06-04T18:00:00-00:00,2025-06-04,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T13:00:00-00:00,2025-06-04T14:00:00-00:00,2025-06-04,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T21:00:00-00:00,2025-06-04T22:00:00-00:00,2025-06-04,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T07:00:00-00:00,2025-06-04T08:00:00-00:00,2025-06-04,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T08:00:00-00:00,2025-06-04T09:00:00-00:00,2025-06-04,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T10:00:00-00:00,2025-06-04T11:00:00-00:00,2025-06-04,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T16:00:00-00:00,2025-06-04T17:00:00-00:00,2025-06-04,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T18:00:00-00:00,2025-06-04T19:00:00-00:00,2025-06-04,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-05T03:00:00-00:00,2025-06-05T04:00:00-00:00,2025-06-04,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T20:00:00-00:00,2025-06-04T21:00:00-00:00,2025-06-04,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-05T05:00:00-00:00,2025-06-05T06:00:00-00:00,2025-06-04,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-04T14:00:00-00:00,2025-06-04T15:00:00-00:00,2025-06-04,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,30
2025-06-05T22:00:00-00:00,2025-06-05T23:00:00-00:00,2025-06-05,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.86259,31
2025-06-06T04:00:00-00:00,2025-06-06T05:00:00-00:00,2025-06-05,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.91016,31
2025-06-05T15:00:00-00:00,2025-06-05T16:00:00-00:00,2025-06-05,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,21.16345,31
2025-06-05T16:00:00-00:00,2025-06-05T17:00:00-00:00,2025-06-05,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.37417,31
2025-06-05T17:00:00-00:00,2025-06-05T18:00:00-00:00,2025-06-05,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.84201,31
2025-06-06T01:00:00-00:00,2025-06-06T02:00:00-00:00,2025-06-05,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.73589,31
2025-06-06T02:00:00-00:00,2025-06-06T03:00:00-00:00,2025-06-05,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.28222,31
2025-06-05T23:00:00-00:00,2025-06-06T00:00:00-00:00,2025-06-05,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.6809,31
2025-06-06T03:00:00-00:00,2025-06-06T04:00:00-00:00,2025-06-05,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.3477,31
2025-06-06T05:00:00-00:00,2025-06-06T06:00:00-00:00,2025-06-05,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.92476,31
2025-06-06T06:00:00-00:00,2025-06-06T07:00:00-00:00,2025-06-05,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.669,31
2025-06-05T08:00:00-00:00,2025-06-05T09:00:00-00:00,2025-06-05,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.43287,31
2025-06-05T14:00:00-00:00,2025-06-05T15:00:00-00:00,2025-06-05,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.5862,31
2025-06-05T18:00:00-00:00,2025-06-05T19:00:00-00:00,2025-06-05,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.58113,31
2025-06-05T19:00:00-00:00,2025-06-05T20:00:00-00:00,2025-06-05,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,19.26604,31
2025-06-05T07:00:00-00:00,2025-06-05T08:00:00-00:00,2025-06-05,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.27244,31
2025-06-05T21:00:00-00:00,2025-06-05T22:00:00-00:00,2025-06-05,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.76563,31
2025-06-05T10:00:00-00:00,2025-06-05T11:00:00-00:00,2025-06-05,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.93987,31
2025-06-06T00:00:00-00:00,2025-06-06T01:00:00-00:00,2025-06-05,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.88469,31
2025-06-05T11:00:00-00:00,2025-06-05T12:00:00-00:00,2025-06-05,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.0774,31
2025-06-05T12:00:00-00:00,2025-06-05T13:00:00-00:00,2025-06-05,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.41238,31
2025-06-05T09:00:00-00:00,2025-06-05T10:00:00-00:00,2025-06-05,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.91405,31
2025-06-05T20:00:00-00:00,2025-06-05T21:00:00-00:00,2025-06-05,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,21.63732,31
2025-06-05T13:00:00-00:00,2025-06-05T14:00:00-00:00,2025-06-05,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.65479,31
2025-06-05T11:00:00-00:00,2025-06-05T12:00:00-00:00,2025-06-05,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-05T07:00:00-00:00,2025-06-05T08:00:00-00:00,2025-06-05,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-06T01:00:00-00:00,2025-06-06T02:00:00-00:00,2025-06-05,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-05T08:00:00-00:00,2025-06-05T09:00:00-00:00,2025-06-05,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-05T14:00:00-00:00,2025-06-05T15:00:00-00:00,2025-06-05,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.11832,32
2025-06-05T22:00:00-00:00,2025-06-05T23:00:00-00:00,2025-06-05,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.53716,32
2025-06-06T03:00:00-00:00,2025-06-06T04:00:00-00:00,2025-06-05,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-06T00:00:00-00:00,2025-06-06T01:00:00-00:00,2025-06-05,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-06T06:00:00-00:00,2025-06-06T07:00:00-00:00,2025-06-05,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-05T17:00:00-00:00,2025-06-05T18:00:00-00:00,2025-06-05,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.34696,32
2025-06-05T21:00:00-00:00,2025-06-05T22:00:00-00:00,2025-06-05,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.73437,32
2025-06-05T18:00:00-00:00,2025-06-05T19:00:00-00:00,2025-06-05,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.81862,32
2025-06-05T20:00:00-00:00,2025-06-05T21:00:00-00:00,2025-06-05,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.73841,32
2025-06-06T04:00:00-00:00,2025-06-06T05:00:00-00:00,2025-06-05,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-05T10:00:00-00:00,2025-06-05T11:00:00-00:00,2025-06-05,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-05T13:00:00-00:00,2025-06-05T14:00:00-00:00,2025-06-05,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-05T19:00:00-00:00,2025-06-05T20:00:00-00:00,2025-06-05,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-6.12294,32
2025-06-06T02:00:00-00:00,2025-06-06T03:00:00-00:00,2025-06-05,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-05T09:00:00-00:00,2025-06-05T10:00:00-00:00,2025-06-05,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
2025-06-05T15:00:00-00:00,2025-06-05T16:00:00-00:00,2025-06-05,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.26964,32
2025-06-05T16:00:00-00:00,2025-06-05T17:00:00-00:00,2025-06-05,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-5.02559,32
2025-06-05T23:00:00-00:00,2025-06-06T00:00:00-00:00,2025-06-05,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.66531,32
2025-06-06T05:00:00-00:00,2025-06-06T06:00:00-00:00,2025-06-05,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,32
